U0	U101	1.0
U0	U237	1.0
U0	U767	1.0
U0	U859	1.0
U1	U730	1.0
U2	U130	1.0
U2	U136	1.0
U2	U212	1.0
U3	U424	1.0
U3	U585	1.0
U3	U787	1.0
U4	U435	1.0
U4	U572	1.0
U5	U19	1.0
U5	U344	1.0
U5	U364	1.0
U5	U387	1.0
U6	U318	1.0
U6	U602	1.0
U6	U632	1.0
U7	U425	1.0
U7	U602	1.0
U7	U787	1.0
U8	U334	1.0
U8	U632	1.0
U8	U636	1.0
U9	U430	1.0
U9	U636	1.0
U9	U787	1.0
U10	U431	1.0
U10	U669	1.0
U10	U803	1.0
U11	U15	1.0
U12	U639	1.0
U12	U725	1.0
U12	U830	1.0
U12	U841	1.0
U12	U934	1.0
U13	U508	1.0
U13	U513	1.0
U13	U614	1.0
U14	U382	1.0
U14	U619	1.0
U14	U669	1.0
U15	U77	1.0
U15	U513	1.0
U15	U855	1.0
U16	U638	1.0
U16	U760	1.0
U16	U863	1.0
U17	U29	1.0
U17	U523	1.0
U17	U922	1.0
U18	U89	1.0
U18	U140	1.0
U18	U226	1.0
U18	U386	1.0
U18	U965	1.0
U19	U303	1.0
U19	U336	1.0
U20	U433	1.0
U20	U686	1.0
U20	U803	1.0
U21	U432	1.0
U21	U619	1.0
U21	U686	1.0
U22	U436	1.0
U22	U704	1.0
U22	U803	1.0
U23	U482	1.0
U23	U619	1.0
U23	U704	1.0
U24	U108	1.0
U24	U130	1.0
U24	U770	1.0
U25	U394	1.0
U25	U720	1.0
U25	U803	1.0
U26	U517	1.0
U26	U619	1.0
U26	U720	1.0
U27	U552	1.0
U27	U737	1.0
U27	U803	1.0
U28	U34	1.0
U28	U892	1.0
U28	U904	1.0
U29	U41	1.0
U29	U742	1.0
U29	U985	1.0
U30	U552	1.0
U30	U619	1.0
U30	U737	1.0
U31	U38	1.0
U31	U334	1.0
U31	U382	1.0
U32	U254	1.0
U32	U360	1.0
U32	U877	1.0
U32	U961	1.0
U33	U305	1.0
U33	U560	1.0
U33	U845	1.0
U34	U629	1.0
U34	U717	1.0
U34	U842	1.0
U34	U892	1.0
U35	U215	1.0
U35	U273	1.0
U35	U277	1.0
U35	U317	1.0
U35	U468	1.0
U35	U485	1.0
U35	U501	1.0
U36	U199	1.0
U36	U483	1.0
U36	U499	1.0
U37	U38	1.0
U37	U39	1.0
U37	U836	1.0
U38	U318	1.0
U39	U654	1.0
U39	U872	1.0
U39	U965	1.0
U40	U42	1.0
U40	U636	1.0
U40	U669	1.0
U40	U686	1.0
U41	U53	1.0
U41	U200	1.0
U42	U43	1.0
U42	U48	1.0
U42	U585	1.0
U42	U602	1.0
U43	U704	1.0
U43	U720	1.0
U43	U737	1.0
U44	U55	1.0
U44	U940	1.0
U44	U964	1.0
U45	U488	1.0
U45	U638	1.0
U45	U824	1.0
U46	U147	1.0
U46	U158	1.0
U46	U212	1.0
U47	U315	1.0
U47	U344	1.0
U47	U472	1.0
U47	U865	1.0
U48	U157	1.0
U48	U569	1.0
U48	U818	1.0
U48	U954	1.0
U49	U288	1.0
U49	U540	1.0
U49	U573	1.0
U50	U56	1.0
U50	U331	1.0
U50	U350	1.0
U51	U52	1.0
U51	U266	1.0
U51	U297	1.0
U51	U491	1.0
U52	U56	1.0
U52	U58	1.0
U52	U491	1.0
U53	U77	1.0
U53	U954	1.0
U54	U397	1.0
U54	U513	1.0
U54	U578	1.0
U55	U707	1.0
U55	U849	1.0
U55	U940	1.0
U56	U314	1.0
U57	U644	1.0
U57	U692	1.0
U57	U775	1.0
U57	U782	1.0
U57	U988	1.0
U58	U491	1.0
U58	U852	1.0
U58	U970	1.0
U59	U61	1.0
U59	U266	1.0
U59	U297	1.0
U59	U491	1.0
U60	U315	1.0
U60	U325	1.0
U60	U673	1.0
U61	U64	1.0
U61	U66	1.0
U61	U491	1.0
U62	U75	1.0
U62	U223	1.0
U62	U976	1.0
U63	U497	1.0
U63	U540	1.0
U63	U845	1.0
U64	U314	1.0
U64	U331	1.0
U64	U350	1.0
U65	U230	1.0
U65	U651	1.0
U65	U719	1.0
U65	U926	1.0
U66	U390	1.0
U66	U491	1.0
U66	U661	1.0
U67	U84	1.0
U67	U85	1.0
U67	U921	1.0
U68	U96	1.0
U68	U451	1.0
U68	U509	1.0
U68	U525	1.0
U68	U594	1.0
U69	U84	1.0
U69	U95	1.0
U69	U702	1.0
U70	U98	1.0
U70	U497	1.0
U70	U702	1.0
