U0	U163	1.0
U0	U517	1.0
U0	U704	1.0
U1	U54	1.0
U1	U72	1.0
U1	U240	1.0
U2	U20	1.0
U2	U181	1.0
U2	U223	1.0
U3	U8	1.0
U3	U301	1.0
U3	U925	1.0
U3	U928	1.0
U4	U44	1.0
U4	U463	1.0
U4	U756	1.0
U4	U926	1.0
U5	U47	1.0
U5	U128	1.0
U5	U212	1.0
U5	U878	1.0
U6	U38	1.0
U6	U179	1.0
U6	U190	1.0
U6	U223	1.0
U6	U312	1.0
U7	U105	1.0
U7	U646	1.0
U8	U9	1.0
U8	U12	1.0
U8	U235	1.0
U9	U10	1.0
U9	U920	1.0
U9	U928	1.0
U10	U12	1.0
U10	U501	1.0
U10	U601	1.0
U11	U28	1.0
U11	U231	1.0
U11	U254	1.0
U11	U388	1.0
U11	U590	1.0
U12	U14	1.0
U12	U656	1.0
U13	U703	1.0
U13	U749	1.0
U13	U750	1.0
U13	U766	1.0
U14	U20	1.0
U14	U22	1.0
U14	U235	1.0
U15	U36	1.0
U15	U771	1.0
U16	U212	1.0
U16	U262	1.0
U16	U592	1.0
U16	U864	1.0
U17	U29	1.0
U17	U169	1.0
U17	U620	1.0
U17	U702	1.0
U18	U698	1.0
U18	U733	1.0
U19	U187	1.0
U19	U206	1.0
U19	U210	1.0
U19	U228	1.0
U20	U21	1.0
U20	U168	1.0
U20	U668	1.0
U21	U223	1.0
U21	U300	1.0
U21	U679	1.0
U22	U23	1.0
U22	U656	1.0
U22	U668	1.0
U23	U25	1.0
U23	U146	1.0
U23	U623	1.0
U24	U268	1.0
U24	U457	1.0
U24	U648	1.0
U24	U801	1.0
U24	U920	1.0
U25	U135	1.0
U25	U146	1.0
U25	U302	1.0
U26	U647	1.0
U26	U848	1.0
U27	U135	1.0
U27	U303	1.0
U27	U308	1.0
U27	U512	1.0
U28	U428	1.0
U28	U509	1.0
U28	U756	1.0
U29	U157	1.0
U29	U841	1.0
U29	U853	1.0
U30	U37	1.0
U30	U38	1.0
U30	U181	1.0
U30	U765	1.0
U31	U74	1.0
U31	U75	1.0
U31	U766	1.0
U32	U330	1.0
U32	U532	1.0
U32	U611	1.0
U32	U626	1.0
U33	U49	1.0
U33	U78	1.0
U33	U275	1.0
U33	U479	1.0
U33	U770	1.0
U34	U51	1.0
U34	U59	1.0
U34	U61	1.0
U34	U64	1.0
U35	U441	1.0
U35	U505	1.0
U35	U521	1.0
U35	U657	1.0
U35	U895	1.0
U36	U926	1.0
U37	U133	1.0
U37	U181	1.0
U38	U223	1.0
U38	U300	1.0
U39	U40	1.0
U39	U43	1.0
U39	U64	1.0
U39	U95	1.0
U40	U42	1.0
U40	U540	1.0
U40	U917	1.0
U41	U77	1.0
U41	U841	1.0
U41	U910	1.0
U41	U911	1.0
U42	U43	1.0
U42	U87	1.0
U43	U66	1.0
U43	U70	1.0
U44	U231	1.0
U44	U829	1.0
U45	U431	1.0
U45	U455	1.0
U45	U906	1.0
U45	U907	1.0
U46	U124	1.0
U46	U268	1.0
U46	U834	1.0
U46	U867	1.0
U47	U60	1.0
U47	U346	1.0
U47	U702	1.0
U48	U128	1.0
U48	U142	1.0
U48	U771	1.0
U49	U94	1.0
U49	U99	1.0
U49	U745	1.0
U49	U770	1.0
U50	U658	1.0
U50	U662	1.0
U50	U676	1.0
U51	U52	1.0
U51	U66	1.0
U51	U67	1.0
U51	U75	1.0
U52	U58	1.0
U52	U74	1.0
U52	U730	1.0
U53	U352	1.0
U53	U650	1.0
U54	U72	1.0
U54	U115	1.0
U54	U240	1.0
U54	U259	1.0
U55	U56	1.0
U55	U59	1.0
U55	U691	1.0
U55	U730	1.0
U56	U61	1.0
U56	U95	1.0
U56	U504	1.0
U57	U113	1.0
U57	U357	1.0
U57	U856	1.0
U58	U59	1.0
U58	U485	1.0
U59	U61	1.0
U60	U86	1.0
U60	U157	1.0
U60	U792	1.0
U61	U64	1.0
U62	U80	1.0
U62	U365	1.0
U62	U851	1.0
U62	U891	1.0
U63	U78	1.0
U63	U138	1.0
U63	U142	1.0
U63	U275	1.0
U64	U66	1.0
U65	U383	1.0
U65	U600	1.0
U65	U618	1.0
U65	U641	1.0
U66	U67	1.0
U66	U917	1.0
U67	U70	1.0
U67	U76	1.0
U68	U93	1.0
U68	U200	1.0
U68	U850	1.0
U69	U100	1.0
U69	U116	1.0
U69	U136	1.0
U70	U81	1.0
U70	U85	1.0
U71	U211	1.0
U71	U251	1.0
U71	U839	1.0
U71	U916	1.0
U72	U188	1.0
U72	U220	1.0
U72	U811	1.0
U73	U566	1.0
U74	U75	1.0
U75	U76	1.0
U76	U81	1.0
U76	U82	1.0
U77	U463	1.0
U77	U911	1.0
U77	U913	1.0
U78	U94	1.0
U78	U209	1.0
U79	U212	1.0
U79	U864	1.0
U79	U878	1.0
U79	U879	1.0
U80	U111	1.0
U80	U770	1.0
U80	U845	1.0
U80	U929	1.0
U81	U83	1.0
U81	U84	1.0
U82	U83	1.0
U82	U738	1.0
U83	U84	1.0
U83	U711	1.0
U84	U85	1.0
U84	U201	1.0
U85	U87	1.0
U86	U807	1.0
U86	U817	1.0
U86	U869	1.0
U87	U710	1.0
U88	U107	1.0
U88	U125	1.0
