U0	U13	1.0
U0	U166	1.0
U1	U91	1.0
U1	U473	1.0
U2	U46	1.0
U2	U50	1.0
U2	U103	1.0
U2	U889	1.0
U3	U6	1.0
U3	U946	1.0
U4	U164	1.0
U4	U314	1.0
U4	U851	1.0
U5	U19	1.0
U5	U533	1.0
U5	U745	1.0
U6	U135	1.0
U6	U325	1.0
U7	U9	1.0
U7	U124	1.0
U8	U521	1.0
U9	U10	1.0
U9	U81	1.0
U9	U945	1.0
U10	U12	1.0
U11	U28	1.0
U11	U130	1.0
U11	U934	1.0
U12	U14	1.0
U12	U159	1.0
U13	U201	1.0
U13	U928	1.0
U14	U20	1.0
U14	U57	1.0
U15	U36	1.0
U15	U109	1.0
U15	U880	1.0
U15	U944	1.0
U16	U279	1.0
U16	U620	1.0
U16	U864	1.0
U17	U29	1.0
U17	U663	1.0
U17	U940	1.0
U18	U96	1.0
U18	U246	1.0
U18	U607	1.0
U18	U818	1.0
U19	U60	1.0
U19	U209	1.0
U20	U21	1.0
U20	U137	1.0
U21	U22	1.0
U22	U23	1.0
U22	U259	1.0
U22	U918	1.0
U23	U61	1.0
U24	U140	1.0
U25	U26	1.0
U25	U623	1.0
U26	U30	1.0
U26	U801	1.0
U27	U435	1.0
U27	U484	1.0
U27	U559	1.0
U28	U44	1.0
U28	U517	1.0
U29	U53	1.0
U29	U89	1.0
U29	U401	1.0
U30	U31	1.0
U30	U404	1.0
U31	U34	1.0
U31	U84	1.0
U32	U54	1.0
U32	U196	1.0
U33	U49	1.0
U33	U947	1.0
U34	U37	1.0
U34	U440	1.0
U35	U112	1.0
U35	U157	1.0
U35	U401	1.0
U35	U833	1.0
U36	U473	1.0
U37	U38	1.0
U38	U39	1.0
U38	U74	1.0
U39	U40	1.0
U40	U42	1.0
U41	U472	1.0
U42	U43	1.0
U42	U67	1.0
U43	U48	1.0
U43	U464	1.0
U44	U62	1.0
U45	U929	1.0
U45	U931	1.0
U46	U460	1.0
U47	U580	1.0
U48	U52	1.0
U48	U505	1.0
U49	U557	1.0
U49	U625	1.0
U50	U113	1.0
U50	U448	1.0
U51	U52	1.0
U51	U173	1.0
U52	U55	1.0
U52	U64	1.0
U53	U77	1.0
U54	U129	1.0
U55	U56	1.0
U55	U742	1.0
U56	U923	1.0
U57	U113	1.0
U57	U778	1.0
U57	U889	1.0
U58	U59	1.0
U58	U923	1.0
U59	U61	1.0
U59	U742	1.0
U60	U86	1.0
U60	U169	1.0
U61	U64	1.0
U61	U70	1.0
U62	U80	1.0
U62	U627	1.0
U62	U819	1.0
U63	U78	1.0
U63	U154	1.0
U63	U625	1.0
U65	U79	1.0
U65	U279	1.0
U65	U337	1.0
U66	U296	1.0
U66	U410	1.0
U67	U69	1.0
U67	U464	1.0
U68	U200	1.0
U68	U445	1.0
U68	U548	1.0
U69	U70	1.0
U70	U76	1.0
U70	U486	1.0
U71	U258	1.0
U71	U833	1.0
